Emocion,Termino_emocional,Lista_sinonimos,Negacion_Considerar,Respuesta,Notas_Culturales,Intensidad,
alegría,celestial,,sí,,NRC EmoLex,media,
alegría,Cielos,,sí,,NRC EmoLex,media,
alegría,ayudante,,sí,,NRC EmoLex,media,
alegría,útil,,sí,,NRC EmoLex,media,
alegría,herencia,,sí,,NRC EmoLex,media,
alegría,ermitaño,,sí,,NRC EmoLex,media,
alegría,héroe,,sí,,NRC EmoLex,media,
alegría,heroico,,sí,,NRC EmoLex,media,
alegría,heroína,,sí,,NRC EmoLex,media,
alegría,heroísmo,,sí,,NRC EmoLex,media,
alegría,apogeo,,sí,,NRC EmoLex,media,
alegría,contratar,,sí,,NRC EmoLex,media,
alegría,santidad,,sí,,NRC EmoLex,media,
alegría,honesto,,sí,,NRC EmoLex,media,
alegría,honestidad,,sí,,NRC EmoLex,media,
alegría,Luna de miel,,sí,,NRC EmoLex,media,
alegría,honor,,sí,,NRC EmoLex,media,
alegría,honorable,,sí,,NRC EmoLex,media,
alegría,esperar,,sí,,NRC EmoLex,media,
alegría,esperanzado,,sí,,NRC EmoLex,media,
alegría,caballo,,sí,,NRC EmoLex,media,
alegría,hospital,,sí,,NRC EmoLex,media,
alegría,abrazo,,sí,,NRC EmoLex,media,
alegría,humanitario,,sí,,NRC EmoLex,media,
alegría,humanidad,,sí,,NRC EmoLex,media,
alegría,humildad,,sí,,NRC EmoLex,media,
alegría,agricultura,,sí,,NRC EmoLex,media,
alegría,himno,,sí,,NRC EmoLex,media,
alegría,iluminación,,sí,,NRC EmoLex,media,
alegría,inmaculado,,sí,,NRC EmoLex,media,
alegría,sumergirse,,sí,,NRC EmoLex,media,
alegría,inamovible,,sí,,NRC EmoLex,media,
alegría,inmunización,,sí,,NRC EmoLex,media,
alegría,impartir,,sí,,NRC EmoLex,media,
alegría,imparcial,,sí,,NRC EmoLex,media,
alegría,imparcialidad,,sí,,NRC EmoLex,media,
alegría,impecable,,sí,,NRC EmoLex,media,
alegría,impenetrable,,sí,,NRC EmoLex,media,
alegría,importante,,sí,,NRC EmoLex,media,
alegría,impresionable,,sí,,NRC EmoLex,media,
alegría,mejorar,,sí,,NRC EmoLex,media,
alegría,mejora,,sí,,NRC EmoLex,media,
alegría,inauguración,,sí,,NRC EmoLex,media,
alegría,inclinación,,sí,,NRC EmoLex,media,
alegría,inclusión,,sí,,NRC EmoLex,media,
alegría,ingreso,,sí,,NRC EmoLex,media,
alegría,indeleble,,sí,,NRC EmoLex,media,
alegría,indemnidad,,sí,,NRC EmoLex,media,
alegría,sangrar,,sí,,NRC EmoLex,media,
alegría,independencia,,sí,,NRC EmoLex,media,
alegría,indestructible,,sí,,NRC EmoLex,media,
alegría,indivisible,,sí,,NRC EmoLex,media,
alegría,infalibilidad,,sí,,NRC EmoLex,media,
alegría,infinito,,sí,,NRC EmoLex,media,
alegría,influyente,,sí,,NRC EmoLex,media,
alegría,informar,,sí,,NRC EmoLex,media,
alegría,herencia,,sí,,NRC EmoLex,media,
alegría,inimitable,,sí,,NRC EmoLex,media,
alegría,inocente,,sí,,NRC EmoLex,media,
alegría,inoculación,,sí,,NRC EmoLex,media,
alegría,inseparable,,sí,,NRC EmoLex,media,
alegría,insolvente,,sí,,NRC EmoLex,media,
alegría,inspirar,,sí,,NRC EmoLex,media,
alegría,inspirado,,sí,,NRC EmoLex,media,
alegría,instituto,,sí,,NRC EmoLex,media,
alegría,instruir,,sí,,NRC EmoLex,media,
alegría,instrucción,,sí,,NRC EmoLex,media,
alegría,instrucciones,,sí,,NRC EmoLex,media,
alegría,instructor,,sí,,NRC EmoLex,media,
alegría,aislamiento,,sí,,NRC EmoLex,media,
alegría,asegurar,,sí,,NRC EmoLex,media,
alegría,intacto,,sí,,NRC EmoLex,media,
alegría,integridad,,sí,,NRC EmoLex,media,
alegría,inteligencia,,sí,,NRC EmoLex,media,
alegría,inteligente,,sí,,NRC EmoLex,media,
alegría,pretender,,sí,,NRC EmoLex,media,
alegría,intenso,,sí,,NRC EmoLex,media,
alegría,intercesión,,sí,,NRC EmoLex,media,
alegría,interior,,sí,,NRC EmoLex,media,
alegría,íntimo,,sí,,NRC EmoLex,media,
alegría,intuición,,sí,,NRC EmoLex,media,
alegría,invitar,,sí,,NRC EmoLex,media,
alegría,atractivo,,sí,,NRC EmoLex,media,
alegría,invocación,,sí,,NRC EmoLex,media,
alegría,planchar,,sí,,NRC EmoLex,media,
alegría,irrefutable,,sí,,NRC EmoLex,media,
alegría,periodismo,,sí,,NRC EmoLex,media,
alegría,oficial,,sí,,NRC EmoLex,media,
alegría,alegre,,sí,,NRC EmoLex,media,
alegría,jubiloso,,sí,,NRC EmoLex,media,
alegría,judicial,,sí,,NRC EmoLex,media,
alegría,judicial,,sí,,NRC EmoLex,media,
alegría,juicioso,,sí,,NRC EmoLex,media,
alegría,jurista,,sí,,NRC EmoLex,media,
alegría,jurado,,sí,,NRC EmoLex,media,
alegría,justicia,,sí,,NRC EmoLex,media,
alegría,justificable,,sí,,NRC EmoLex,media,
alegría,kan,,sí,,NRC EmoLex,media,
alegría,tipo,,sí,,NRC EmoLex,media,
alegría,parientes,,sí,,NRC EmoLex,media,
alegría,gatito,,sí,,NRC EmoLex,media,
alegría,bragas,,sí,,NRC EmoLex,media,
alegría,etiqueta,,sí,,NRC EmoLex,media,
alegría,mano de obra,,sí,,NRC EmoLex,media,
alegría,cordón,,sí,,NRC EmoLex,media,
alegría,cordero,,sí,,NRC EmoLex,media,
alegría,punto de referencia,,sí,,NRC EmoLex,media,
alegría,más grande,,sí,,NRC EmoLex,media,
alegría,láser,,sí,,NRC EmoLex,media,
alegría,laureado,,sí,,NRC EmoLex,media,
alegría,ley,,sí,,NRC EmoLex,media,
alegría,legal,,sí,,NRC EmoLex,media,
alegría,líder,,sí,,NRC EmoLex,media,
alegría,principal,,sí,,NRC EmoLex,media,
alegría,propensión,,sí,,NRC EmoLex,media,
alegría,legal,,sí,,NRC EmoLex,media,
alegría,legalizado,,sí,,NRC EmoLex,media,
alegría,legislador,,sí,,NRC EmoLex,media,
alegría,legislatura,,sí,,NRC EmoLex,media,
alegría,legitimidad,,sí,,NRC EmoLex,media,
alegría,ocio,,sí,,NRC EmoLex,media,
alegría,prestador,,sí,,NRC EmoLex,media,
alegría,lección,,sí,,NRC EmoLex,media,
alegría,letrado,,sí,,NRC EmoLex,media,
alegría,dique,,sí,,NRC EmoLex,media,
alegría,nivel,,sí,,NRC EmoLex,media,
alegría,difamación,,sí,,NRC EmoLex,media,
alegría,liberar,,sí,,NRC EmoLex,media,
alegría,libertad,,sí,,NRC EmoLex,media,
alegría,teniente,,sí,,NRC EmoLex,media,
alegría,gusto,,sí,,NRC EmoLex,media,
alegría,lingüista,,sí,,NRC EmoLex,media,
alegría,alojamiento,,sí,,NRC EmoLex,media,
alegría,caballero,,sí,,NRC EmoLex,media,
alegría,amable,,sí,,NRC EmoLex,media,
alegría,hermoso,,sí,,NRC EmoLex,media,
alegría,haciendo el amor,,sí,,NRC EmoLex,media,
alegría,amante,,sí,,NRC EmoLex,media,
alegría,cariñoso,,sí,,NRC EmoLex,media,
alegría,leal,,sí,,NRC EmoLex,media,
alegría,lealtad,,sí,,NRC EmoLex,media,
alegría,máquina,,sí,,NRC EmoLex,media,
alegría,imán,,sí,,NRC EmoLex,media,
alegría,magnificencia,,sí,,NRC EmoLex,media,
alegría,magnífico,,sí,,NRC EmoLex,media,
alegría,pilar,,sí,,NRC EmoLex,media,
alegría,mantenimiento,,sí,,NRC EmoLex,media,
alegría,majestuoso,,sí,,NRC EmoLex,media,
alegría,majestad,,sí,,NRC EmoLex,media,
alegría,mayoría,,sí,,NRC EmoLex,media,
alegría,mamá,,sí,,NRC EmoLex,media,
alegría,administrar,,sí,,NRC EmoLex,media,
alegría,administración,,sí,,NRC EmoLex,media,
alegría,mandarín,,sí,,NRC EmoLex,media,
alegría,manual,,sí,,NRC EmoLex,media,
alegría,marina,,sí,,NRC EmoLex,media,
alegría,matrimonio,,sí,,NRC EmoLex,media,
alegría,médula,,sí,,NRC EmoLex,media,
alegría,casar,,sí,,NRC EmoLex,media,
alegría,mariscal,,sí,,NRC EmoLex,media,
alegría,maestría,,sí,,NRC EmoLex,media,
alegría,compañero,,sí,,NRC EmoLex,media,
alegría,matemático,,sí,,NRC EmoLex,media,
alegría,matrimonio,,sí,,NRC EmoLex,media,
alegría,matrona,,sí,,NRC EmoLex,media,
alegría,máxima,,sí,,NRC EmoLex,media,
alegría,medida,,sí,,NRC EmoLex,media,
alegría,Medido,,sí,,NRC EmoLex,media,
alegría,medalla,,sí,,NRC EmoLex,media,
alegría,mediar,,sí,,NRC EmoLex,media,
alegría,mediador,,sí,,NRC EmoLex,media,
alegría,médico,,sí,,NRC EmoLex,media,
alegría,meditar,,sí,,NRC EmoLex,media,
alegría,memorable,,sí,,NRC EmoLex,media,
alegría,mentor,,sí,,NRC EmoLex,media,
alegría,comerciante,,sí,,NRC EmoLex,media,
alegría,mérito,,sí,,NRC EmoLex,media,
alegría,meritorio,,sí,,NRC EmoLex,media,
alegría,Mensajero,,sí,,NRC EmoLex,media,
alegría,microscopio,,sí,,NRC EmoLex,media,
alegría,Partera,,sí,,NRC EmoLex,media,
alegría,poderoso,,sí,,NRC EmoLex,media,
alegría,ministerio,,sí,,NRC EmoLex,media,
alegría,milagro,,sí,,NRC EmoLex,media,
alegría,engañar,,sí,,NRC EmoLex,media,
alegría,foso,,sí,,NRC EmoLex,media,
alegría,moderador,,sí,,NRC EmoLex,media,
alegría,modesto,,sí,,NRC EmoLex,media,
alegría,dinero,,sí,,NRC EmoLex,media,
alegría,monje,,sí,,NRC EmoLex,media,
alegría,monogamia,,sí,,NRC EmoLex,media,
alegría,amarras,,sí,,NRC EmoLex,media,
alegría,moral,,sí,,NRC EmoLex,media,
alegría,moralidad,,sí,,NRC EmoLex,media,
alegría,moralidad,,sí,,NRC EmoLex,media,
alegría,acreedor hipotecario,,sí,,NRC EmoLex,media,
alegría,madre,,sí,,NRC EmoLex,media,
alegría,maternidad,,sí,,NRC EmoLex,media,
alegría,mula,,sí,,NRC EmoLex,media,
alegría,musical,,sí,,NRC EmoLex,media,
alegría,nación,,sí,,NRC EmoLex,media,
alegría,navegador,,sí,,NRC EmoLex,media,
alegría,negociar,,sí,,NRC EmoLex,media,
alegría,Vecino,,sí,,NRC EmoLex,media,
alegría,nido,,sí,,NRC EmoLex,media,
alegría,hacerse un nido,,sí,,NRC EmoLex,media,
alegría,neutral,,sí,,NRC EmoLex,media,
alegría,neutralidad,,sí,,NRC EmoLex,media,
alegría,nobleza,,sí,,NRC EmoLex,media,
alegría,noble,,sí,,NRC EmoLex,media,
alegría,noble,,sí,,NRC EmoLex,media,
alegría,Incapaz,,sí,,NRC EmoLex,media,
alegría,notario,,sí,,NRC EmoLex,media,
alegría,monja,,sí,,NRC EmoLex,media,
alegría,enfermera,,sí,,NRC EmoLex,media,
alegría,guardería,,sí,,NRC EmoLex,media,
alegría,nutrir,,sí,,NRC EmoLex,media,
alegría,oasis,,sí,,NRC EmoLex,media,
alegría,juramento,,sí,,NRC EmoLex,media,
alegría,obediencia,,sí,,NRC EmoLex,media,
alegría,obedecer,,sí,,NRC EmoLex,media,
alegría,objetivo,,sí,,NRC EmoLex,media,
alegría,obligar,,sí,,NRC EmoLex,media,
alegría,servicial,,sí,,NRC EmoLex,media,
alegría,obstetra,,sí,,NRC EmoLex,media,
alegría,obvio,,sí,,NRC EmoLex,media,
alegría,ocupante,,sí,,NRC EmoLex,media,
alegría,ofrecimiento,,sí,,NRC EmoLex,media,
alegría,oficial,,sí,,NRC EmoLex,media,
alegría,oficial,,sí,,NRC EmoLex,media,
alegría,omnisciente,,sí,,NRC EmoLex,media,
alegría,ópera,,sí,,NRC EmoLex,media,
alegría,operación,,sí,,NRC EmoLex,media,
alegría,optimismo,,sí,,NRC EmoLex,media,
alegría,optimista,,sí,,NRC EmoLex,media,
alegría,oráculo,,sí,,NRC EmoLex,media,
alegría,orquesta,,sí,,NRC EmoLex,media,
alegría,ordenado,,sí,,NRC EmoLex,media,
alegría,ordenanza,,sí,,NRC EmoLex,media,
alegría,ordenación,,sí,,NRC EmoLex,media,
alegría,organización,,sí,,NRC EmoLex,media,
alegría,ortodoxia,,sí,,NRC EmoLex,media,
alegría,debido,,sí,,NRC EmoLex,media,
alegría,pacto,,sí,,NRC EmoLex,media,
alegría,dechado,,sí,,NRC EmoLex,media,
alegría,parietal,,sí,,NRC EmoLex,media,
alegría,parroquia,,sí,,NRC EmoLex,media,
alegría,parlamento,,sí,,NRC EmoLex,media,
alegría,participar,,sí,,NRC EmoLex,media,
alegría,camaradería,,sí,,NRC EmoLex,media,
alegría,pasión,,sí,,NRC EmoLex,media,
alegría,apasionado,,sí,,NRC EmoLex,media,
alegría,pastor,,sí,,NRC EmoLex,media,
alegría,paciencia,,sí,,NRC EmoLex,media,
alegría,patriarcal,,sí,,NRC EmoLex,media,
alegría,patrulla,,sí,,NRC EmoLex,media,
alegría,patrón,,sí,,NRC EmoLex,media,
alegría,mecenazgo,,sí,,NRC EmoLex,media,
alegría,acera,,sí,,NRC EmoLex,media,
alegría,empeñar,,sí,,NRC EmoLex,media,
alegría,pagar,,sí,,NRC EmoLex,media,
alegría,paz,,sí,,NRC EmoLex,media,
alegría,pacífico,,sí,,NRC EmoLex,media,
alegría,árbol genealógico,,sí,,NRC EmoLex,media,
alegría,percibir,,sí,,NRC EmoLex,media,
alegría,perenne,,sí,,NRC EmoLex,media,
alegría,Perfecto,,sí,,NRC EmoLex,media,
alegría,perfección,,sí,,NRC EmoLex,media,
alegría,periodicidad,,sí,,NRC EmoLex,media,
alegría,perpetuidad,,sí,,NRC EmoLex,media,
alegría,personal,,sí,,NRC EmoLex,media,
alegría,persuadir,,sí,,NRC EmoLex,media,
alegría,pertinente,,sí,,NRC EmoLex,media,
alegría,falange,,sí,,NRC EmoLex,media,
alegría,filantrópico,,sí,,NRC EmoLex,media,
alegría,filántropo,,sí,,NRC EmoLex,media,
alegría,filósofo,,sí,,NRC EmoLex,media,
alegría,médico,,sí,,NRC EmoLex,media,
alegría,físico,,sí,,NRC EmoLex,media,
alegría,picnic,,sí,,NRC EmoLex,media,
alegría,píldora,,sí,,NRC EmoLex,media,
alegría,piloto,,sí,,NRC EmoLex,media,
alegría,piadoso,,sí,,NRC EmoLex,media,
alegría,médula,,sí,,NRC EmoLex,media,
alegría,pivote,,sí,,NRC EmoLex,media,
alegría,planificación,,sí,,NRC EmoLex,media,
alegría,juguetón,,sí,,NRC EmoLex,media,
alegría,patio de juegos,,sí,,NRC EmoLex,media,
alegría,agradable,,sí,,NRC EmoLex,media,
alegría,promesa,,sí,,NRC EmoLex,media,
alegría,policía,,sí,,NRC EmoLex,media,
alegría,policía,,sí,,NRC EmoLex,media,
alegría,política,,sí,,NRC EmoLex,media,
alegría,encuesta,,sí,,NRC EmoLex,media,
alegría,pontífice,,sí,,NRC EmoLex,media,
alegría,poseer,,sí,,NRC EmoLex,media,
alegría,poderoso,,sí,,NRC EmoLex,media,
alegría,experto,,sí,,NRC EmoLex,media,
alegría,elogio,,sí,,NRC EmoLex,media,
alegría,loable,,sí,,NRC EmoLex,media,
alegría,rezar,,sí,,NRC EmoLex,media,
alegría,precedencia,,sí,,NRC EmoLex,media,
alegría,predominante,,sí,,NRC EmoLex,media,
alegría,preferir,,sí,,NRC EmoLex,media,
alegría,preparado,,sí,,NRC EmoLex,media,
alegría,preponderancia,,sí,,NRC EmoLex,media,
alegría,presente,,sí,,NRC EmoLex,media,
alegría,preservativo,,sí,,NRC EmoLex,media,
alegría,presidente,,sí,,NRC EmoLex,media,
alegría,prestigio,,sí,,NRC EmoLex,media,
alegría,presunción,,sí,,NRC EmoLex,media,
alegría,bonita,,sí,,NRC EmoLex,media,
alegría,predominante,,sí,,NRC EmoLex,media,
alegría,sacerdote,,sí,,NRC EmoLex,media,
alegría,sacerdocio,,sí,,NRC EmoLex,media,
alegría,cebador,,sí,,NRC EmoLex,media,
alegría,principesco,,sí,,NRC EmoLex,media,
alegría,principal,,sí,,NRC EmoLex,media,
alegría,privilegiado,,sí,,NRC EmoLex,media,
alegría,privado,,sí,,NRC EmoLex,media,
alegría,probidad,,sí,,NRC EmoLex,media,
alegría,procurador,,sí,,NRC EmoLex,media,
alegría,profesional,,sí,,NRC EmoLex,media,
alegría,profesor,,sí,,NRC EmoLex,media,
alegría,cátedra,,sí,,NRC EmoLex,media,
alegría,competencia,,sí,,NRC EmoLex,media,
alegría,competente,,sí,,NRC EmoLex,media,
alegría,progresión,,sí,,NRC EmoLex,media,
alegría,promesa,,sí,,NRC EmoLex,media,
alegría,prueba,,sí,,NRC EmoLex,media,
alegría,profeta,,sí,,NRC EmoLex,media,
alegría,profiláctico,,sí,,NRC EmoLex,media,
alegría,protegido,,sí,,NRC EmoLex,media,
alegría,proteger,,sí,,NRC EmoLex,media,
alegría,protector,,sí,,NRC EmoLex,media,
alegría,orgulloso,,sí,,NRC EmoLex,media,
alegría,probado,,sí,,NRC EmoLex,media,
alegría,proveer,,sí,,NRC EmoLex,media,
alegría,Proporcionar,,sí,,NRC EmoLex,media,
alegría,condición,,sí,,NRC EmoLex,media,
alegría,apoderado,,sí,,NRC EmoLex,media,
alegría,prudente,,sí,,NRC EmoLex,media,
alegría,palanca,,sí,,NRC EmoLex,media,
alegría,puntual,,sí,,NRC EmoLex,media,
alegría,cachorro,,sí,,NRC EmoLex,media,
alegría,puramente,,sí,,NRC EmoLex,media,
alegría,purificación,,sí,,NRC EmoLex,media,
alegría,purificar,,sí,,NRC EmoLex,media,
alegría,ronroneo,,sí,,NRC EmoLex,media,
alegría,putativo,,sí,,NRC EmoLex,media,
alegría,pintoresco,,sí,,NRC EmoLex,media,
alegría,calificado,,sí,,NRC EmoLex,media,
alegría,Radar,,sí,,NRC EmoLex,media,
alegría,resplandor,,sí,,NRC EmoLex,media,
alegría,guardabosque,,sí,,NRC EmoLex,media,
alegría,arrebatado,,sí,,NRC EmoLex,media,
alegría,ratificar,,sí,,NRC EmoLex,media,
alegría,racional,,sí,,NRC EmoLex,media,
alegría,delirio,,sí,,NRC EmoLex,media,
alegría,preparación,,sí,,NRC EmoLex,media,
alegría,real,,sí,,NRC EmoLex,media,
alegría,seguridades,,sí,,NRC EmoLex,media,
alegría,tranquilizar,,sí,,NRC EmoLex,media,
alegría,reclinar,,sí,,NRC EmoLex,media,
alegría,recomendar,,sí,,NRC EmoLex,media,
alegría,reconciliación,,sí,,NRC EmoLex,media,
alegría,reconsideración,,sí,,NRC EmoLex,media,
alegría,reclutas,,sí,,NRC EmoLex,media,
alegría,árbitro,,sí,,NRC EmoLex,media,
alegría,real,,sí,,NRC EmoLex,media,
alegría,regente,,sí,,NRC EmoLex,media,
alegría,registro,,sí,,NRC EmoLex,media,
alegría,regularidad,,sí,,NRC EmoLex,media,
alegría,reembolso,,sí,,NRC EmoLex,media,
alegría,reforzamiento,,sí,,NRC EmoLex,media,
alegría,refuerzos,,sí,,NRC EmoLex,media,
alegría,alegrarse,,sí,,NRC EmoLex,media,
alegría,relacionado,,sí,,NRC EmoLex,media,
alegría,pariente,,sí,,NRC EmoLex,media,
alegría,importante,,sí,,NRC EmoLex,media,
alegría,fiabilidad,,sí,,NRC EmoLex,media,
alegría,de confianza,,sí,,NRC EmoLex,media,
alegría,dependencia,,sí,,NRC EmoLex,media,
alegría,religión,,sí,,NRC EmoLex,media,
alegría,restos,,sí,,NRC EmoLex,media,
alegría,Notable,,sí,,NRC EmoLex,media,
alegría,recurso,,sí,,NRC EmoLex,media,
alegría,reparación,,sí,,NRC EmoLex,media,
alegría,pagar,,sí,,NRC EmoLex,media,
alegría,reportero,,sí,,NRC EmoLex,media,
alegría,acreditado,,sí,,NRC EmoLex,media,
alegría,rescate,,sí,,NRC EmoLex,media,
alegría,recursos,,sí,,NRC EmoLex,media,
alegría,respeto,,sí,,NRC EmoLex,media,
alegría,respetable,,sí,,NRC EmoLex,media,
alegría,respetuoso,,sí,,NRC EmoLex,media,
alegría,saludos,,sí,,NRC EmoLex,media,
alegría,respiro,,sí,,NRC EmoLex,media,
alegría,responsable,,sí,,NRC EmoLex,media,
alegría,sensible,,sí,,NRC EmoLex,media,
alegría,restaurativo,,sí,,NRC EmoLex,media,
alegría,retener,,sí,,NRC EmoLex,media,
alegría,Jubilación,,sí,,NRC EmoLex,media,
alegría,reunión,,sí,,NRC EmoLex,media,
alegría,reverenciar,,sí,,NRC EmoLex,media,
alegría,reverencia,,sí,,NRC EmoLex,media,
alegría,ensueño,,sí,,NRC EmoLex,media,
alegría,renacimiento,,sí,,NRC EmoLex,media,
alegría,premio,,sí,,NRC EmoLex,media,
alegría,coche de turismo,,sí,,NRC EmoLex,media,
alegría,varilla,,sí,,NRC EmoLex,media,
alegría,romance,,sí,,NRC EmoLex,media,
alegría,romántico,,sí,,NRC EmoLex,media,
alegría,arraigado,,sí,,NRC EmoLex,media,
alegría,lista,,sí,,NRC EmoLex,media,
alegría,rutina,,sí,,NRC EmoLex,media,
alegría,regla,,sí,,NRC EmoLex,media,
alegría,tristeza,,sí,,NRC EmoLex,media,
alegría,seguro,,sí,,NRC EmoLex,media,
alegría,salvaguardia,,sí,,NRC EmoLex,media,
alegría,custodia,,sí,,NRC EmoLex,media,
alegría,sabio,,sí,,NRC EmoLex,media,
alegría,Smo,,sí,,NRC EmoLex,media,
alegría,santo,,sí,,NRC EmoLex,media,
alegría,salario,,sí,,NRC EmoLex,media,
alegría,saludable,,sí,,NRC EmoLex,media,
alegría,salvación,,sí,,NRC EmoLex,media,
alegría,santificación,,sí,,NRC EmoLex,media,
alegría,santificar,,sí,,NRC EmoLex,media,
alegría,santuario,,sí,,NRC EmoLex,media,
alegría,lleno de savia,,sí,,NRC EmoLex,media,
alegría,ahorrar,,sí,,NRC EmoLex,media,
alegría,saborear,,sí,,NRC EmoLex,media,
alegría,escéptico,,sí,,NRC EmoLex,media,
alegría,escuela,,sí,,NRC EmoLex,media,
alegría,científico,,sí,,NRC EmoLex,media,
alegría,científico,,sí,,NRC EmoLex,media,
alegría,sinvergüenza,,sí,,NRC EmoLex,media,
alegría,Sagrada Escritura,,sí,,NRC EmoLex,media,
alegría,sello,,sí,,NRC EmoLex,media,
alegría,focas,,sí,,NRC EmoLex,media,
alegría,secreto,,sí,,NRC EmoLex,media,
alegría,secreto,,sí,,NRC EmoLex,media,
alegría,valores,,sí,,NRC EmoLex,media,
alegría,senado,,sí,,NRC EmoLex,media,
alegría,antigüedad,,sí,,NRC EmoLex,media,
alegría,sensual,,sí,,NRC EmoLex,media,
alegría,centinela,,sí,,NRC EmoLex,media,
alegría,centinela,,sí,,NRC EmoLex,media,
alegría,sereno,,sí,,NRC EmoLex,media,
alegría,serenidad,,sí,,NRC EmoLex,media,
alegría,serie,,sí,,NRC EmoLex,media,
alegría,sermón,,sí,,NRC EmoLex,media,
alegría,servidor,,sí,,NRC EmoLex,media,
alegría,atender,,sí,,NRC EmoLex,media,
alegría,sexo,,sí,,NRC EmoLex,media,
alegría,Cuota,,sí,,NRC EmoLex,media,
alegría,refugio,,sí,,NRC EmoLex,media,
alegría,pastor,,sí,,NRC EmoLex,media,
alegría,alguacil,,sí,,NRC EmoLex,media,
alegría,tendero,,sí,,NRC EmoLex,media,
alegría,compras,,sí,,NRC EmoLex,media,
alegría,hombro,,sí,,NRC EmoLex,media,
alegría,mostrar,,sí,,NRC EmoLex,media,
alegría,hermano,,sí,,NRC EmoLex,media,
alegría,firma,,sí,,NRC EmoLex,media,
alegría,simplificar,,sí,,NRC EmoLex,media,
alegría,sincero,,sí,,NRC EmoLex,media,
alegría,cantar,,sí,,NRC EmoLex,media,
alegría,señor,,sí,,NRC EmoLex,media,
alegría,hermandad,,sí,,NRC EmoLex,media,
alegría,hábil,,sí,,NRC EmoLex,media,
alegría,sonreír,,sí,,NRC EmoLex,media,
alegría,Herrero,,sí,,NRC EmoLex,media,
alegría,furtivo,,sí,,NRC EmoLex,media,
alegría,sobriedad,,sí,,NRC EmoLex,media,
alegría,solidaridad,,sí,,NRC EmoLex,media,
alegría,solidez,,sí,,NRC EmoLex,media,
alegría,calmante,,sí,,NRC EmoLex,media,
alegría,solvencia,,sí,,NRC EmoLex,media,
alegría,soberano,,sí,,NRC EmoLex,media,
alegría,spa,,sí,,NRC EmoLex,media,
alegría,spaniel,,sí,,NRC EmoLex,media,
alegría,especialista,,sí,,NRC EmoLex,media,
alegría,especializarse,,sí,,NRC EmoLex,media,
alegría,portavoz,,sí,,NRC EmoLex,media,
alegría,patrocinador,,sí,,NRC EmoLex,media,
alegría,inmaculado,,sí,,NRC EmoLex,media,
alegría,esposa,,sí,,NRC EmoLex,media,
alegría,estable,,sí,,NRC EmoLex,media,
alegría,aguante,,sí,,NRC EmoLex,media,
alegría,estrella,,sí,,NRC EmoLex,media,
alegría,rígido,,sí,,NRC EmoLex,media,
alegría,declaración,,sí,,NRC EmoLex,media,
alegría,estadístico,,sí,,NRC EmoLex,media,
alegría,firme,,sí,,NRC EmoLex,media,
alegría,firme,,sí,,NRC EmoLex,media,
alegría,libra esterlina,,sí,,NRC EmoLex,media,
alegría,mayordomo,,sí,,NRC EmoLex,media,
alegría,directo,,sí,,NRC EmoLex,media,
alegría,estratega,,sí,,NRC EmoLex,media,
alegría,fuerza,,sí,,NRC EmoLex,media,
alegría,fortalecimiento,,sí,,NRC EmoLex,media,
alegría,estructural,,sí,,NRC EmoLex,media,
alegría,estructura,,sí,,NRC EmoLex,media,
alegría,justificar,,sí,,NRC EmoLex,media,
alegría,triunfar,,sí,,NRC EmoLex,media,
alegría,subsiguiente,,sí,,NRC EmoLex,media,
alegría,exitoso,,sí,,NRC EmoLex,media,
